full_title,date
"Coastguard rescue helicopter finds some of 24 children missing in Brecon Beacons, Dyfed-Powys Police say",2016
"Mountain rescue teams searching for 24 children lost in bad weather near Abercraf in Brecon Beacons, Wales",2016
"Two whistleblowers in ""Luxleaks"" tax scandal gets suspended jail terms, journalist on trial is acquitted",2016
"UK access to the EU's single market requires freedom of movement, European Council President Donald Tusk says",2016
"Juncker: ""Scotland has won the right to be heard in Brussels and I will listen carefully""",2016
"Ex-Labour leader @Ed_Miliband urges Jeremy Corbyn to quit, saying position is ""untenable""",2016
"""For heaven's sake man - go!"" - David Cameron challenges Jeremy Corbyn to quit at #PMQs",2016
"Shadow education secretary @PatGlassMP resigns, days after being appointed. Follow @BBCPolitics for latest",2016
"Istanbul airport attack: 23 Turks, at least 10 foreign nationals killed, officials say, as death toll rises to 41",2016
"""The strengths I bring are those required"" - @scrabbmp to run for Conservative leader &amp; PM",2016
"1 Iranian, 1 Ukrainian among 36 killed in Istanbul attack - Turkish official  Updates:",2016
Ataturk airport attack latest: • 36 killed • over 140 hurt • 3 armed attackers  • no claim of responsibility yet,2016
Workers clearing debris at Ataturk airport after attack which killed 36 &amp; injured over 140,2016
"""It's a sad night for me. ""I threw myself in, head, heart and soul. And I didn't succeed.""",2016
"The EU will not rush UK to trigger Article 50, and that view is ""overwhelming"" - Cameron",2016
"""The decision to trigger Article 50 will be for the next prime minister"" - Cameron",2016
"28 people killed in airport attack, Istanbul province governor says",2016
"""While Britain is leaving the EU, it won't turn its back on Europe"" - David Cameron",2016
BBC Turkey correspondent  @marklowen is at Istanbul airport. Follow him for latest news on the attack,2016
Istanbul airport attacker fired Kalashnikov and blew himself up - Turkish justice minister,2016
"At least 20 people injured in Istanbul airport attack, officials say",2016
Turkish officials say at least 10 dead in attack on Istanbul airport,2016
"Gunfire was directed from Istanbul airport car park, a witness says",2016
"Explosion and gunfire heard at Istanbul's Ataturk airport, Turkish media report",2016
"""I will not betray"" Labour members &amp; supporters ""by resigning"", @jeremycorbyn says",2016
Final tally of no-confidence motion against Labour leader @jeremycorbyn,2016
Labour MPs back vote of no confidence in @jeremycorbyn after mass resignations,2016
Update: @scrabbmp expected to launch bid for Tory leadership with formal declaration due on Wednesday,2016
"""I didn't see the defeat coming,"" former England manager Roy Hodgson says",2016
Stephen Crabb officially declares he is running to replace @David_Cameron,2016
World number one golfer Jason Day to withdraw from Rio Olympics over Zika concerns,2016
"""Virtually none of you have ever done a proper job in your lives,"" @Nigel_Farage tells MEPs",2016
"The EU ""as a political project"" is in ""denial"", @Nigel_Farage tells European Parliament",2016
"European Commission chief @JunckerEU urges UK to ""clarify its position"" on #Brexit as soon as possible",2016
Chancellor George Osborne says he will not seek to replace PM David Cameron when he stands down later this year,2016
"Ratings agency Fitch downgrades UK's credit rating to AA negative, following similar move by S&amp;P, after Brexit vote.",2016
Ratings agency S&amp;P downgrades UK's credit rating from AAA to AA with a negative outlook after #Brexit vote,2016
"EU will not hold informal talks with UK until it triggers Article 50 to leave, Germany, France and Italy insist",2016
"Paris prosecutor opens ""involuntary homicide"" investigation into EgyptAir crash, says no evidence of terrorism yet",2016
"""EU unit"" created in Whitehall to implement changes after #Brexit vote, @David_Cameron announces",2016
Live: PM @David_Cameron gives statement on #Brexit vote as Commons sits for first time since #EUref,2016
US Supreme Court strikes down restrictive Texas abortion law,2016
Labour MP @lucianaberger resigns as shadow mental health minister,2016
"Turkish President Erdogan apologises for downing of Russian jet over Syria in November, Moscow says",2016
"New Conservative leader should be in place by 2 September, party's 1922 Committee executive recommends",2016
"Shadow secretary for culture, media &amp; sport @meaglemp quits Labour top team as pressure mounts on @jeremycorbyn",2016
Shadow business secretary @angelaeagle becomes latest shadow cabinet member to resign,2016
.@lisanandy &amp; @OwenSmith_MP resign from shadow cabinet amid calls for Labour leader @jeremycorbyn to step down,2016
"Israel and Turkey to normalise relations, ending six-year rift over killing of 10 Turkish activists in Gaza aid ship",2016
"Tom Watson tells @JeremyCorbyn he has ""no authority"" among Labour MPs &amp; faces leadership challenge",2016
"Deputy Labour leader Tom Watson tells Jeremy Corbyn to resign, after spate of UK shadow cabinet resignations",2016
Shadow Welsh Secretary Nia Griffith meeting @JeremyCorbyn to ask him to step down as @UKLabour leader,2016
.@jeremycorbyn promotes @EmilyThornberry to shadow foreign secretary &amp; @HackneyAbbott to shadow health secretary,2016
Labour MP Stephen Kinnock resigns as shadow ministerial aide to @angelaeagle,2016
"FTSE falls 0.82% at opening of trading, as fallout from #Brexit vote continues",2016
"""Sensible"" to wait for new PM before holding emergency budget, @George_Osborne says",2016
Three shadow ministers resign joining 12 colleagues who have urged Jeremy Corbyn to quit as UK Labour Party's leader,2016
"""I do not want Britain to turn its back on Europe or the rest of the world,"" @George_Osborne says",2016
"It will not be ""plain sailing"" in day's ahead, ""we are equipped for whatever happens"", @George_Osborne says",2016
"It is ""inevitable that Britain's economy will have to adjust"" to #EUref result,  @George_Osborne says",2016
"Boris Johnson says UK will continue to ""intensify"" cooperation with EU following referendum result",2016
"Jeremy Corbyn says he will stand in any new Labour leadership election and ""reshape"" shadow cabinet within 24 hours",2016
Chris Bryant resigns as shadow Commons leader - amid Labour front bench resignations,2016
Shadow attorney general Karl Turner resigns - he is 11th to depart Labour front bench,2016
9 children &amp; 2 adults injured after rollercoaster crash near Motherwell - Police Scotland,2016
"Theresa May &amp; Boris Johnson expected to announce Tory leadership bids in coming days, @bbclaurak understands",2016
"Lord Falconer, Shadow justice secretary, is 9th person to resign from Labour's front bench",2016
"Labour's @tom_watson ""disappointed"" at Hilary Benn sacking &amp; ""saddened"" by resignations",2016
"Vernon Coaker, Shadow Sec of State for NI becomes 8th person to quit Labour front bench",2016
"Seven casualties in rollercoaster derailment at M&amp;D's Theme Park in Motherwell, police confirm",2016
"Emergency services on site after rollercoaster crashes at M&amp;D's Theme Park, N Lanarkshire",2016
Extraordinary day for UK Labour - 7 shadow cabinet members quit; 1 sacked,2016
"Seema Malhotra, shadow chief secretary to the Treasury, resigns from Labour shadow cabinet",2016
Shadow Environment Secretary Kerry McCarthy resigns from Labour shadow cabinet,2016
Shadow Education Secretary @LucyMPowell is 5th person to resign from Labour shadow cabinet,2016
Shadow Transport Secretary @LilianGreenwood becomes 4th to resign from Labour shadow cabinet,2016
Shadow Scottish Secretary Ian Murray confirms resignation from shadow cabinet,2016
Scotland's First Minister @NicolaSturgeon on potentially blocking British exit from EU,2016
Scottish First Minister Nicola Sturgeon says Holyrood could effectively block UK's exit from the EU by vetoing it,2016
"Gloria De Piero, Shadow Minister for Young People, resigns from Labour shadow cabinet",2016
"Labour MPs Ian Murray &amp; Lilian Greenwood to quit shadow cabinet, @bbclaurak understands",2016
New PM should be someone from Leave campaign - Iain Duncan Smith #Marr,2016
"""Jeremy is not going anywhere"" - Shadow Chancellor says UK Labour leader won't quit",2016
"Ex-Tory leader Iain Duncan Smith says it is ""very clear"" the new prime minister should only come from the Leave camp",2016
"It would be ""right thing to do"" for Labour leader Jeremy Corbyn to quit - Hilary Benn",2016
Iraqi army says it's seized last strongholds of so-called Islamic State group in city of Falluja,2016
"""He's a good and decent man but he is not a leader"" - @hilarybennmp on @jeremycorbyn #Marr",2016
Business Secretary Sajid Javid says he will hold a meeting this week with business leaders following the Brexit vote,2016
Heidi Alexander resigns from Labour shadow cabinet,2016
Follow live updates:,2016
Shadow foreign secretary Hilary Benn has been sacked from the shadow cabinet by Labour leader Jeremy Corbyn,2016
"Former Conservative Cabinet minister Lord Mayhew, who served as NI secretary and attorney general, has died, aged 86",2016
Wales reach last eight of Euro 2016 after beating Northern Ireland 1-0 in Paris,2016
"Huge explosion rocks hotel in Somali capital Mogadishu followed by gunfire, in suspected al-Shabab attack",2016
"UK's European Commissioner Lord Hill to stand down saying ""what is done cannot be undone"" after UK votes to leave EU",2016
UK Labour leader Jeremy Corbyn says he'll stand again if leadership contest held,2016
FMs from 6 founding EU members urge UK to start exit negotiations as soon as possible,2016
"Scotland seeks ""immediate discussions"" with Brussels to protect EU place - @NicolaSturgeon",2016
UK must avoid uncertainty and start EU exit talks as soon as possible - French and German foreign ministers,2016
Petition calling for a second EU Referendum tops one million signatures #EUref,2016
"German foreign minister says EU must not fall into ""depression and paralysis"" following UK vote to leave",2016
Credit rating agency Moody's cuts UK outlook from stable to negative after #Brexit,2016
"Pope Francis uses the word ""genocide"" in Armenia to describe mass killings of Armenians by Ottoman Turks during WW1",2016
"Dow Jones industrial average drops 460 points - 2.6% - on opening, following UK decision to leave European Union",2016
"Canadian PM @JustinTrudeau on UK's #Brexit: UK &amp; EU are ""important strategic partners""",2016
"US President @BarackObama on UK's #Brexit vote: ""Special relationship between US &amp; UK is enduring"" #EURefResults",2016
"Morgan Stanley has begun moving 2,000 investment banking staff from London to Dublin or Frankfurt, BBC learns",2016
Bernie Sanders says he will vote for Democratic rival Hillary Clinton in November's presidential election,2016
"""This PLP has no confidence in Jeremy Corbyn as leader"" of @UKLabour, @margarethodge &amp; @anncoffey_mp letter says",2016
"MPs table motion of no confidence in leader of UK Labour Party, Jeremy Corbyn",2016
"German Chancellor Angela Merkel expresses ""great regret"" over #Brexit vote",2016
"An #indyref2 is now ""highly likely"", @nicolasturgeon says",2016
"""It's a statement of the obvious that a second referendum is on the table,""   .@NicolaSturgeon says",2016
"Young can look forward to ""more secure"" &amp; ""prosperous future"", @BorisJohnson says",2016
".@NicolaSturgeon:""Unacceptable"" for Scotland to be taken out of EU ""against its will""",2016
"EU leaders call for Britain to start process of leaving organisation ""as soon as possible""",2016
"David Cameron deserves to be remembered as a ""great prime minister"", Michael Gove says",2016
"""We cannot turn our backs on Europe, we are part of Europe,"" @BorisJohnson says,",2016
"David Cameron one of the ""most extraordinary politicians of our age,"" @BorisJohnson says,",2016
PM @David_Cameron at Buckingham Palace for audience with the Queen,2016
"It's ""very sad for our country, for Europe, for the world,"" former PM Tony Blair says after #Brexit",2016
#Leave campaigner @BorisJohnson booed after leaving his London home following #Brexit vote,2016
"It's a ""great thing"" that the people of the UK have ""taken back their country,"" @realDonaldTrump says after #Brexit",2016
"Bank of England has £250bn to support UK economy after #BrexitVote, Mark Carney says",2016
"Market ""volatility"" expected after #BrexitVote, ""we are prepared"", Mark Carney governor of Bank of England says",2016
"""I think the country requires fresh leadership"". David Cameron to step down in October following #BrexitVote",2016
"""I love this country and feel honoured to have served it,"" PM @David_Cameron says",2016
UK Prime Minister David Cameron says he will step down by October,2016
"The country needs ""fresh leadership"", @David_Cameron says",2016
"""Will of British people must be respected,"" @David_Cameron announces",2016
FTSE falls more than 7% within minutes of opening following #Brexit,2016
"""We are determined to keep our unity as 27,"" President of the European Council Donald Tusk says after #Brexit,",2016
FTSE opens down 1.4% after UK votes to leave EU,2016
"Putin will be feeling a ""little less pressure"" &amp; more ""upbeat"" this morning,"" Foreign Secretary @PHammondMP says,",2016
"Communities are ""fed up"" &amp; feel ""very angry,"" Labour Leader @JeremyCorbyn reacts to #Brexit",2016
"#EURefResults &amp; #Brexit officially announced by Jenny Watson, chief counting officer",2016
"The UK has voted to leave the EU, all the votes are in",2016
"David Cameron ""remains prime minister and will carry out the instructions of the British people"" - @PHammondMP",2016
"UK's #Brexit has ""very significant implications"" for Ireland, Irish government spokesman says",2016
"If you're just waking up, here's how #Leave won the race. #Brexit",2016
UK votes to #Leave EU. Follow continuing coverage &amp; reaction to historic #Brexit vote,2016
It's official. The UK has voted to #Leave the European Union,2016
Dutch anti-EU leader Geert Wilders says it is now the Netherlands' turn for a referendum,2016
"It's a ""crushing"" decision, it will be ""catastrophic,"" @Keith4Leicester says",2016
BBC forecasts UK votes to #Leave the European Union,2016
"David Cameron should ""resign immediately"" if #Leave wins #EUref, @Nigel_Farage says",2016
The Pound falls below $1.35 for first time since 1985 as #EURefResults show #Leave side in lead,2016
"""Honesty, decency and belief in nation I think now is going to win,"" @Nigel_Farage says",2016
"""A victory for real people, for ordinary people, for decent people"" - Nigel Farage, #Leave",2016
"""I now dare to dream..."" Nigel Farage, #Brexit campaigner",2016
"It's not Piccadilly Circus, it's Broadcasting House. And it's more blue than yellow so far.",2016
The story so far. #EURef LIVE results:,2016
"The first big London borough to declare, Lambeth, votes to #Remain by 79% to 21%",2016
"#Leave campaign is first to 1 million votes, but a long way still to go...",2016
"Swindon votes to #Leave, 55% to 45%.",2016
Sunderland votes to #Leave - by a significant majority. #EURef,2016
Newcastle upon Tyne votes to Remain... but only just. #EURef,2016
First #EURef result is Gibraltar: - 96% Remain - 4% Leave,2016
Boris Johnson is among 84 MPs who've signed a letter telling David Cameron to remain PM regardless of #EURef result,2016
"Polls close across UK in EU referendum. Follow all the results with BBC News on TV, radio and online",2016
Damaged EgyptAir flight recorders from Paris-Cairo flight which crashed last month to go to Paris for repairs,2016
"Led Zeppelin did not plagiarise Stairway to Heaven from US band Spirit, jury in Los Angeles finds",2016
"Colombian and Farc rebel leaders sign historic ceasefire deal, seen as huge step towards ending decades of conflict",2016
US Democrats end their sit-in protest over gun control after more than 24 hours occupying the floor of the House,2016
"Babur Raja, 41, jailed for 18 years for attempted murder of pregnant woman stabbed 24 times in West Midlands attack",2016
Masked man who opened fire at German cinema complex in #Viernheim now dead - German media reports,2016
Baltimore police officer Caesar Goodson found not guilty in US trial for murder of black detainee Freddie Gray,2016
At least 20 people injured after man attacks cinema complex in German town of Viernheim,2016
"Supreme Court split on Barack Obama’s plan to shield millions living illegally in US, case sent back to lower court",2016
"Nadir Syed, 23, from London, jailed for minimum of 15 years for plotting knife attack around Remembrance Sunday",2016
German police surround cinema in town of Viernheim where an armed man is holed up - German media,2016
Nathan Matthews and Shauna Hoare lose appeals against convictions and sentences for killing Bristol teen Becky Watts,2016
"Tornado kills 51 in China's eastern province of Jiangsu, state media say",2016
Polls open in historic referendum on whether the UK should remain a member of the European Union or leave,2016
"Zero-fuel plane Solar Impulse lands in Seville, Spain, to complete historic Atlantic crossing",2016
"Republic of Ireland join England, Wales, N Ireland in last 16 of #Euro2016 after win v Italy",2016
Northern Ireland join England &amp; Wales in last 16 of #Euro2016 after finishing as one of the best third-placed teams,2016
The BBC's Great Debate for the #EURef begins at Wembley Arena. Watch live:,2016
Egypt's government challenges court ruling quashing president's decision to hand two Red Sea islands to Saudi Arabia,2016
"""She met the world with love,"" Brendan Cox pays tribute to wife Jo Cox",2016
"""I want to thank the public,"" Jo Cox's widower Brendan tells @bbclaurak",2016
"UK MP Jo Cox was killed because of her strong political views, her widower Brendan tells BBC",2016
Congolese ex-rebel leader jailed for 18 years after landmark ICC conviction for war crimes and sexual violence,2016
Father jailed for life with minimum term of 23 years for murdering his six-year-old daughter Ellie Butler,2016
"Father guilty of murdering his daughter Ellie Butler, 6, in 2013 in London, 11 months after winning custody battle",2016
Egyptian judge quashes government decision to hand Red Sea islands to Saudi Arabia,2016
No explosives found on man who reportedly claimed to be carrying bomb in Brussels shopping centre - security sources,2016
"Brussels bomb alert after man arrested in city shopping centre, security agency says",2016
Man arrested at Donald Trump rally trying to take policeman's gun says he wanted to kill candidate - court papers,2016
Wales and England qualify for the knockout stages of Euro 2016 after their final Group B games,2016
Russia football fan leader Alexander Shprygin detained in France two days after being deported to Moscow - officials,2016
"Donald Trump's campaign manager Corey Lewandowski leaves his job, US media report",2016
"Sunni-ruled Bahrain revokes citizenship of leading cleric in majority Shia community, Sheikh Isa Qassim",2016
"Man and woman held after 12-year-old girls fell ill from taking ecstasy in Salford. Girls now stable, police say",2016
LIVE: UK PM David Cameron faces questions from the #bbcqt audience in an #EUref special,2016
At least 10 children feared dead after storm catches boating party on lake in northern Russia - Russian media,2016
"""She will live on through all the good people in the world"" - sister of #JoCoxMP",2016
"""Best ride I've been on ever"" - @astro_timpeake is back on earth #WelcomeHomeTime",2016
"Thomas Mair, charged with MP Jo Cox's murder, gives his name as ""Death to traitors, freedom for Britain"" to UK court",2016
"Tim Peake, Tim Kopra and Yuri Malenchenko return to Earth #WelcomeHomeTim",2016
British astronaut Tim Peake is back on Earth after historic six-month mission to International Space Station,2016
Capsule carrying the UK's Tim Peake and two other crew members leaves ISS bound for Earth,2016
"Thomas Mair, 52, charged with murder in connection with shooting of Labour MP Jo Cox, West Yorkshire police say",2016
Right-wing extremism links and suspect's mental health lines of inquiry in probe into MP Jo Cox killing - UK police,2016
IAAF: Ban on Russian athletes remains,2016
UK Parliament to be recalled on Monday to allow MPs to pay tribute to Jo Cox,2016
"Labour leader @jeremycorbyn: Murder of Jo Cox ""an attack on democracy"" #JoCoxMP",2016
"UK PM pays tribute to ""one of our most compassionate campaigners"" Jo Cox, calling her death ""an attack on democracy""",2016
"PM @David_Cameron: Honour Jo by ""redoubling"" her values #JoCoxMP",2016
"Former guard at Auschwitz death camp, Reinhold Hanning, sentenced to five years in jail for complicity in murder",2016
"Second black box found from crashed EgyptAir flight, investigators say",2016
Aid agency MSF says it will no longer take funds from the EU and member states because of migrant deal with Turkey,2016
"Iraqi forces retake Falluja town hall from so-called Islamic State, Iraqi commanders say",2016
India court hands down 11 life sentences over a notorious massacre during the 2002 anti-Muslim riots in Gujarat,2016
"Labour's Rosena Allin-Khan voted in as Tooting MP, in by-election following departure of new London mayor Sadiq Khan",2016
"Brendan Cox, husband of murdered Labour MP Jo Cox, pays powerful tribute",2016
"""We've lost a great star."" David Cameron pays tribute to Jo Cox MP  Latest updates:",2016
"Tributes paid to Jo Cox MP, from across British politics",2016
"""The death of Jo Cox is a tragedy. She was a committed and caring MP"" - UK Prime Minister @David_Cameron",2016
"""All of us are united in our deep sadness at loss of one of our brightest &amp; most popular colleagues"" - Theresa May",2016
"""Lifelong record of public service &amp; deep commitment to humanity"" - @jeremycorbyn on Jo Cox",2016
MP Jo Cox dead after shooting attack Read more here:,2016
British MP Jo Cox dies after shooting and stabbing attack in her constituency in West Yorkshire,2016
"Join coverage of West Yorkshire Police press conference on shooting of Jo Cox, Labour MP",2016
"Lord Coe won presidency of world athletics with help of man at centre of the sport's doping scandal, Panorama learns",2016
Three Russian football supporters jailed for up to two years over violence in Marseille,2016
"""He shot her once, then shot her again...shot her once more"" - Birstall eyewitness",2016
"Labour leader @jeremycorbyn ""utterly shocked"" by Birstall incident which has left MP Jo Cox in critical condition",2016
Follow the latest on Birstall here:,2016
"Cockpit voice recorder of crashed EgyptAir flight found in Mediterranean, Egyptian investigators say",2016
"Jo Cox, Labour MP for Batley and Spen, injured &amp; taken by air ambulance to Leeds General Infirmary",2016
"MP Jo Cox injured following reports of shooting and stabbing in Birstall, West Yorkshire",2016
Hong Kong bookseller Lam Wing Kee says his confession on Chinese TV for 'illegal trading' was forced on him,2016
France to deport far-right leader of Russian footballer supporters' association and 19 fans after Marseille violence,2016
"S Yorkshire Police apologise ""wholeheartedly"" to Sir Cliff Richard for ""initial handling of media interest""",2016
"Sir Cliff Richard ""thrilled that vile accusations &amp; resulting investigation have finally been brought to a close""",2016
"Singer Sir Cliff Richard will face no further action over allegations of historical sexual abuse, prosecutors say",2016
At least 36 arrests in French city of Lille as police use tear gas and charge at fans amid latest Euro 2016 disorder,2016
"""Good chance"" we have alligator that drowned boy at Disney resort, Florida authorities say",2016
"Body found in hunt for two-year-old boy snatched by alligator at Disney resort in Florida, US media reports",2016
"Wreckage of EgyptAir Paris-Cairo flight MS804 found in Mediterranean a month after crash, Egyptian investigators say",2016
"Scaffolding collapses on Bavarian bridge construction site, killing at least two people, reports from Germany say",2016
"""No question'"" that boy seized by alligator near Orlando Disney resort is dead, Florida police say",2016
"UK unemployment fell by 20,000 to 1.67 million between February and April, official figures show",2016
Orlando nightclub survivor describes escaping after being shot 3 times in his leg by gunman,2016
"27 victims of Orlando nightclub shooting remain in hospital with 6 in intensive care, doctor says",2016
"Russia's football team issued ""suspended disqualification"" and 150,000 euro fine over crowd disturbances #Euro2016",2016
"UK's inflation rate, as measured by Consumer Prices Index, was unchanged in May at 0.3%, figures show",2016
Challenge to UK's right to deny some EU migrants child benefit and child tax credits rejected by European judges,2016
"Killing of French policeman by man claiming allegiance to IS is a ""terrorist act"" - minister",2016
"Man who killed French policeman and partner before being killed by elite police squad claimed IS link, say officials",2016
"FA has ""serious concerns"" over Lille security, where England &amp; Russia fans due to gather, chairman Greg Dyke says",2016
"Donald Trump would suspend immigration from areas of world with ""history of terrorism""",2016
"Hillary Clinton: ""We must attack the virus that poisoned the #Orlando terrorist's mind""",2016
Three more England fans jailed for their part in violence in Marseille during Euro 2016,2016
"President Obama says ""no direct evidence"" Orlando shooter was part of a wider plot",2016
Two England fans jailed for two months and three months respectively in Marseille over violence during Euro 2016,2016
"42-year-old man arrested on suspicion of murder after bodies of two women found in house in Liverpool, police say",2016
"Canadian hostage Robert Hall killed by militant group Abu Sayyaf in the Philippines, media reports say",2016
"150 Russians behind much of violence in Marseille ahead of Euro 2016 England-Russia match, say French prosecutors",2016
Names of Orlando shooting victims released,2016
"FBI had interviewed Orlando shooting suspect, Omar Mateen, twice in recent years",2016
Orlando nightclub shooting: FBI interviewed suspect Omar Mateen twice in recent years,2016
President Obama: A heartbreaking day for LGBT community,2016
"Obama: American people ""united in grief and outrage"" after Orlando act of ""terror and hate""",2016
"President Obama: ""This was a person full of hatred""",2016
Police searching for explosives at what is believed to be Omar Mateen's home,2016
Orlando shooting suspect's picture published,2016
"""This is clearly an act of terror"" says Florida Governor Rick Scott",2016
"""In two successive nights we've had killings. ""What is happening to our country?"" FL Sen",2016
"#Orlando shooting ""appears to be connected to Islamic radicalism"" - Florida Sen Bill Nelson",2016
"#Orlando latest: - 50 killed, 53 injured - 30 hostages rescued - ""Act of terrorism"" - Suspect is Omar Mateen, 29",2016
Uefa warns England and Russia they face disqualification from Euro 2016 if there is more violence from their fans,2016
"A ""state of emergency"" has been declared after the Orlando mass shooting - Mayor",2016
"Orlando club attack - 50 dead, more than 50 injured, police say",2016
"Orlando shooting ""is likely ideological. No coincidence it took place where it did"" - police",2016
"Orlando suspect believed to be US citizen Omar Mateen, 29, who was not on terrorism watch list, BBC understands",2016
"Around 20 dead in Orlando club shooting, police in Florida say",2016
"Orlando club shooting considered ""terrorist incident"" by police, not known if domestic or international terrorism",2016
"""Multiple people are dead inside"" Police treating Orlando shooting as ""an act of terrorism""",2016
"Many people killed in Orlando club shooting, 42 injured, attacker had two guns and ""some kind of device"", police say",2016
"""Everybody was screaming"" - man who escaped Orlando club mass shooting describes his terror",2016
Uefa opens disciplinary proceedings against Russia Football Union after crowd disturbances at match against England,2016
"Attacker in Orlando club shooting is dead, Florida police say, as they confirm ""mass casualty situation""",2016
"Police conduct ""controlled explosion"" outside Orlando nightclub Pulse, scene of shootings",2016
"Florida police confirm multiple injuries from shooting at Orlando's Pulse gay nightclub, warn people to stay away",2016
A shooting has been reported at nightclub in Florida city of Orlando - attacker is said to have taken hostages,2016
Tear gas used by police as fans throw bottles. @nickeardleybbc is tweeting live in Marseille,2016
"Man suspected of killing US singer Christina Grimmie apparently came from another city to confront her, police say",2016
England fans clash again with French police in Marseille ahead of #Euro2016 match,2016
The Queen and Royal Family wave from Buckingham Palace balcony on her official 90th birthday,2016
"Damascus twin-bombing was our work, says so-called Islamic State group",2016
#TroopingtheColour parade for the Queen's official 90th birthday begins at Buckingham Palace,2016
"Twin blasts hit Damascus suburb which is site of Syria's holiest Shia shrine, causing casualties - state TV",2016
"US singer Christina Grimmie dies of her wounds after being shot by a man following concert in Florida, police say",2016
"Muhammad Ali ""decided to write his own life story"" - Bill Clinton delivers eulogy",2016
Rod Stewart knighted in a Queen's Birthday Honours list also featuring astronaut Tim Peake,2016
Peru presidential candidate Keiko Fujimori admits defeat to rival Pedro Pablo Kuczynski in run-off elections,2016
Police in Marseilles deploy tear gas for a second evening to disperse England fans at Euro 2016,2016
"Spain goalkeeper David de Gea denies as ""lies"" a claim he organised forced sex with prostitutes for teammates",2016
"Crowds chant ""Ali"" as Muhammad Ali's funeral procession begins",2016
Muhammad Ali cortege sets out on journey through Louisville on way to boxer's final resting place,2016
"Will Smith, @LennoxLewis &amp; @MikeTyson among pallbearers for Muhammad Ali",2016
"One of the greatest ice hockey players of all time, Gordie Howe, has died at the age of 88, US media reports say",2016
"South Lakes Wild Animal Park fined £255,000 over fatal mauling of keeper Sarah McClay by Sumatran tiger",2016
"Man extradited to Italy as people-trafficking ""kingpin"" tells police his arrest was case of mistaken identity",2016
Arthur Simpson-Kent pleads guilty to murder of former EastEnders actress Sian Blake and their two children,2016
"Obama says Hillary Clinton may be most qualified person ""ever"" for role of president",2016
President Obama officially endorses Hillary Clinton as Democratic Party presidential nominee,2016
Italy's ex-PM Silvio Berlusconi to have heart surgery after attack that could have killed him - doctors,2016
"Belhaj's wife, Fatima: ""I was six months pregnant. I was so scared that I was going to die""",2016
"Abdel Hakim Belhaj: ""If there is political interference…it undermines British justice""",2016
"""Insufficient evidence"" to charge anyone in MI6 over alleged role in two men's rendition to Libya - UK prosecutors",2016
"Police officers colluded with loyalist gunmen who killed six Catholics in Loughinisland in 1994, ombudsman says",2016
"At least three dead following shooting at Tel Aviv shopping centre, two attackers in custody",2016
Several people reported wounded in shooting at shopping centre in Israeli city of Tel Aviv,2016
"Deadline for registering to vote in UK's EU referendum to be extended to midnight Thursday, government minister says",2016
"BHS could have been saved with tycoon Sir Philip Green's help, former owner Dominic Chappell tells MPs",2016
"PM David Cameron urges people to keep trying to register to vote in EU referendum, despite deadline passing",2016
Democratic California primary won by @HillaryClinton,2016
Electoral Commission tells UK Government to consider legislation to extend voter registration deadline for #Euref,2016
"Man who attacked Tube passengers with knife at Leytonstone station, east London, guilty of attempted murder",2016
"BHS's Darren Topp claims Dominic Chappell said ""If you kick off [about money] I'll kill you""",2016
Bernie Sanders wins the Democratic primary in Montana,2016
"Bernie Sanders vows to ""continue to fight"" all the way to the Democratic nomination convention in Philadelphia",2016
"Hillary Clinton's main rival Bernie Sanders says he will not support Donald Trump ""whose major theme is bigotry""",2016
President Obama congratulates Hillary Clinton on securing victory in race for Democratic nomination,2016
"""Thanks to you we've reach a milestone"" Clinton cements her lead as the Democratic nominee",2016
"Hillary Clinton claims victory in Democratic presidential race, saying: ""We've reached a milestone""",2016
"Police in Papua New Guinea open fire on students protesting against the prime minister, with reports of injuries",2016
Hillary Clinton has won the New Jersey Democratic primary race,2016
"Former Chelsea doctor Eva Carneiro settles constructive dismissal claim against the club, on confidential terms",2016
"Eleven people killed in blast that hit police bus in central Istanbul, city's governor says",2016
"Blast in central Istanbul at bus stop, injuries reported - Turkish media",2016
"Hillary Clinton clinches Democratic Party nomination for US presidency, according to AP delegate count",2016
"Sir Peter Shaffer, British playwright who wrote Equus and won an Oscar for Amadeus, dies aged 90",2016
Ukrainian security agency says Frenchman held with large cache of arms planned mass attacks on Euro 2016,2016
British man jailed for life after admitting 71 charges of sex crimes against children in Malaysia,2016
"Five Jordanian intelligence officers killed in attack in Palestinian refugee camp near Amman, government says",2016
"Three killed when passenger train runs into the back of goods train in eastern Belgium, officials say",2016
Novak Djokovic beats @andy_murray to win the #FrenchOpenFinal,2016
"Sports Direct boss Mike Ashley says he will now go before MPs to defend firm's ""good name""",2016
"Muhammad Ali died of ""septic shock due to unspecified natural causes"", family spokesman says",2016
"Heavyweight boxing champion Muhammad Ali will be buried in Louisville next Friday, family spokesman says",2016
"""Muhammad Ali shook up the world.  And the world is better for it."" - President @BarackObama",2016
Pope Francis approves measures to sack bishops who mishandle cases of sexual abuse of children,2016
Muhammad Ali's family thanks fans for support as world reacts to boxing hero's death,2016
"""So long great one""  Tributes to boxing legend Muhammad Ali  #TheGreatest #MuhammadAli",2016
"He was ""the greatest"" - the life of iconic boxing legend Muhammad Ali, who has died aged 74",2016
"Boxing legend Muhammad Ali has died, aged 74, a family spokesman confirms",2016
"""We are deeply saddened by the coroner's conclusions"" - Des James, Cheryl's father #Deepcut",2016
